Index,API명,제공기관,수정일자,키워드,상세URL,Category,Region
6822,JSON 과학기술정보통신부 우정사업본부_국내 방문소포 물류이동,과학기술정보통신부 우정사업본부,2025-05-21,"우체국소포,발송국,배송",https://www.data.go.kr/data/15142409/openapi.do,교통/물류,전국/기타
6823,JSON 대구광역시 서구_교통약자를 위한 한파쉼터 상세데이터,대구광역시 서구,2025-05-21,"접근성정보,교통약자,한파대비,장애인편의,이동편의,복지서비",https://www.data.go.kr/data/15110500/openapi.do,교통/물류,대구
6824,JSON 과학기술정보통신부 우정사업본부_국내 창구소포 물류이동,과학기술정보통신부 우정사업본부,2025-05-21,"등기우편,우편물,접수",https://www.data.go.kr/data/15142408/openapi.do,부동산/주거,전국/기타
6825,XML JSON 부산광역시_해양환경 측정(망) 정보,부산광역시,2025-05-21,"해양,오염,수질,대장균,등급",https://www.data.go.kr/data/15034081/openapi.do,환경/에너지,부산
6826,XML JSON 부산광역시_해수욕장 수질 정보,부산광역시,2025-05-21,"오염,관광,휴가,대장균,측정,표본",https://www.data.go.kr/data/15034080/openapi.do,문화/관광,부산
6827,XML JSON 행정안전부_지방재정365_계약현황,행정안전부,2025-05-20,"일일공개,계약현황,수의하도급대금지급,계약대장관리번호,일반경쟁",https://www.data.go.kr/data/15118650/openapi.do,금융/경제,전국/기타
6828,XML 행정안전부_지방재정365_공공시설운영현황(2021년 제외),행정안전부,2025-05-20,"결산,재정성과평가,공공시설운영현황,공공시설물,연간이용인원",https://www.data.go.kr/data/15059227/openapi.do,금융/경제,경기
6829,XML 행정안전부_지방재정365_공무원 관련경비,행정안전부,2025-05-20,"통합재정개요,예산,공무원관련경비,주요경비,예산편성,회계별공무원관련경비",https://www.data.go.kr/data/15059396/openapi.do,금융/경제,전국/기타
6830,XML 행정안전부_지방재정365_공무원인건비비율,행정안전부,2025-05-20,"통합공시,행정운영경비,공무원인건비비율,결산,공무원인건비집행현황",https://www.data.go.kr/data/15057346/openapi.do,금융/경제,전국/기타
6831,XML 행정안전부_지방재정365_공유재산현재액,행정안전부,2025-05-20,"통합공시,기금재산공공기관,공유재산현재액,결산,재산및물품",https://www.data.go.kr/data/15058370/openapi.do,금융/경제,전국/기타
6832,XML 행정안전부_지방재정365_교육관련지원 예산현황,행정안전부,2025-05-20,"통합재정개요,주요경비,교육관련지원주요경비,예산편성,예산",https://www.data.go.kr/data/15058234/openapi.do,금융/경제,전국/기타
6833,XML 행정안전부_지방재정365_교육비특별회계 세입세출결산,행정안전부,2025-05-20,"지방재정연감,교육비특별회계,세입세출,결산,결산현황",https://www.data.go.kr/data/15058221/openapi.do,금융/경제,전국/기타
6834,XML 행정안전부_지방재정365_구조별 기능별 세출결산,행정안전부,2025-05-20,"지방재정연감,세출결산,구조별기능별,결산,결산현황",https://www.data.go.kr/data/15059066/openapi.do,금융/경제,전국/기타
6835,XML 행정안전부_지방재정365_구조별 기능별 세출예산,행정안전부,2025-05-20,"통합재정개요,예산,구조별기능별,결산,결산현황",https://www.data.go.kr/data/15058215/openapi.do,금융/경제,전국/기타
6836,XML JSON 보건복지부_보건·복지현황_제4군 감염병 발생 수 및 사망자 수,보건복지부,2025-05-20,"사망자,보건의료,감염병,복지부,데이터",https://www.data.go.kr/data/15098792/openapi.do,보건/식품,전국/기타
6837,XML JSON 보건복지부_보건·복지현황_제3군 감염병 발생 수 및 사망자 수,보건복지부,2025-05-20,"사망자,보건의료,감염병,복지부,데이터",https://www.data.go.kr/data/15098796/openapi.do,보건/식품,전국/기타
6838,XML JSON 보건복지부_보건·복지현황_제2군 감염병 발생 수 및 사망자 수,보건복지부,2025-05-20,"사망자,보건의료,감염병,복지부,데이터",https://www.data.go.kr/data/15098797/openapi.do,보건/식품,전국/기타
6839,XML JSON 보건복지부_보건·복지현황_제1군 감염병 발생 수 및 사망자 수,보건복지부,2025-05-20,"사망자,복지부,감염병,제1군,데이터",https://www.data.go.kr/data/15098798/openapi.do,보건/식품,전국/기타
6840,XML JSON 보건복지부_보건·복지현황_정신요양시설 수 및 입소자 수,보건복지부,2025-05-20,"정신요양시설,입소자,요양시설,복지부,데이터",https://www.data.go.kr/data/15098799/openapi.do,보건/식품,전국/기타
6841,XML 행정안전부_지방재정365_기능별 단체별 세출결산,행정안전부,2025-05-20,"지방재정연감,세출결산,기능별단체별,결산,결산현황",https://www.data.go.kr/data/15057340/openapi.do,금융/경제,전국/기타
6842,XML 행정안전부_지방재정365_기능별 단체별 세출예산,행정안전부,2025-05-20,"통합재정개요,세출예산,기능별단체별,예산,예산현황",https://www.data.go.kr/data/15058011/openapi.do,금융/경제,전국/기타
6843,XML 행정안전부_지방재정365_기능별 재원별 세출예산,행정안전부,2025-05-20,"통합재정개요,세출예산,기능별재원별,예산현황,예산",https://www.data.go.kr/data/15057127/openapi.do,금융/경제,전국/기타
6844,XML 행정안전부_지방재정365_기능별 회계별 세출예산,행정안전부,2025-05-20,"통합재정개요,세출예산,기능별회계별,예산,예산현황",https://www.data.go.kr/data/15058708/openapi.do,금융/경제,전국/기타
6845,XML 행정안전부_지방재정365_기본경비비율,행정안전부,2025-05-20,"통합공시,행정운영경비,기관운영기본경비비율,기본경비비율,결산",https://www.data.go.kr/data/15059033/openapi.do,금융/경제,전국/기타
6846,XML 행정안전부_지방재정365_맞춤형복지비비율,행정안전부,2025-05-20,"통합공시,행정운영경비,맞춤형복지비비율,결산,주요예산집행결과",https://www.data.go.kr/data/15058381/openapi.do,금융/경제,전국/기타
6847,XML 행정안전부_지방재정365_물품현재액,행정안전부,2025-05-20,"통합공시,기금재산공공기관,물품현재액,재산및물품,결산",https://www.data.go.kr/data/15057725/openapi.do,금융/경제,전국/기타
6848,XML 주식회사한국중소벤처기업유통원_공공구매정보망 창업기업 확인서 정보 제공 서비스,주식회사한국중소벤처기업유통원,2025-05-20,"공공구매정보망,창업기업,중소기업",https://www.data.go.kr/data/15099839/openapi.do,금융/경제,전국/기타
6849,XML 행정안전부_지방재정365_민자사업재정부담액,행정안전부,2025-05-20,"통합공시,부채채무채권,민자사업재정부담액,결산,맞춤형복지",https://www.data.go.kr/data/15057721/openapi.do,금융/경제,전국/기타
6850,XML 행정안전부_지방재정365_보조사업비중,행정안전부,2025-05-20,"통합재정개요,재정지표,보조사업비중예산,보조사업,예산액",https://www.data.go.kr/data/15058746/openapi.do,금융/경제,전국/기타
6851,XML 행정안전부_지방재정365_보증채무비율,행정안전부,2025-05-20,"통합공시,부채채무채권,보증채무비율,결산,재정위험",https://www.data.go.kr/data/15059243/openapi.do,금융/경제,전국/기타
6852,XML JSON 보건복지부_보건·복지현황_유형별 의료급여 대상자 현황,보건복지부,2025-05-20,"보험료,의료급여,유형별,복지부,데이터",https://www.data.go.kr/data/15098811/openapi.do,보건/식품,전국/기타
6853,XML 행정안전부_지방재정365_보통교부세자체노력반영현황(세입확충),행정안전부,2025-05-20,"통합공시,재정운용계획,보통교부세자체노력반영현황(세입확충),재정운용성과,세입확충반영액",https://www.data.go.kr/data/15057274/openapi.do,금융/경제,전국/기타
6854,XML 행정안전부_지방재정365_보통교부세자체노력반영현황(세출효율화),행정안전부,2025-05-20,"통합공시,재정운용계획,보통교부세자체노력반영현황(세출효율화),재정운용성과,세출효율화반영액",https://www.data.go.kr/data/15057518/openapi.do,금융/경제,전국/기타
6855,XML 행정안전부_지방재정365_복식부기재무현황(부채),행정안전부,2025-05-20,"통합공시,결산규모,복식부기재무(부채)현황,결산,재정성과평가",https://www.data.go.kr/data/15057560/openapi.do,금융/경제,전국/기타
6856,XML 행정안전부_지방재정365_복식부기재무현황(수익),행정안전부,2025-05-20,"통합공시,결산규모,복식부기재무현황(수익),결산,재정성과평가",https://www.data.go.kr/data/15058866/openapi.do,금융/경제,전국/기타
6857,XML 행정안전부_지방재정365_복식부기재무현황(자산),행정안전부,2025-05-20,"통합공시,결산규모복,식부기재무현황(자산),결산,재정성과평가",https://www.data.go.kr/data/15058855/openapi.do,금융/경제,전국/기타
6858,XML JSON 보건복지부_보건·복지현황_어린이집 보육교직원 현황,보건복지부,2025-05-20,"어린이집,보육교직원,어린이,복지부,데이터",https://www.data.go.kr/data/15098814/openapi.do,보건/식품,전국/기타
6859,XML JSON 보건복지부_보건·복지현황_시도별 노인 취업알선 실적,보건복지부,2025-05-20,"노인,어르신,취업알선,시도,복지부,데이터",https://www.data.go.kr/data/15098820/openapi.do,보건/식품,전국/기타
6860,XML 산림청 국립수목원_생물정보관서비스,산림청 국립수목원,2025-05-20,"국립수목원,생물정보관,생물관련사이트,국가생물종지식정보시스템,사이트명,사이트URL",https://www.data.go.kr/data/15064124/openapi.do,문화/관광,전국/기타
6861,XML 산림청 국립수목원_어린이생물도감서비스,산림청 국립수목원,2025-05-20,"국립수목원,어린이,생물도감,생물교실,학명,생물명,생물분류",https://www.data.go.kr/data/15037581/openapi.do,문화/관광,전국/기타
6862,XML 행정안전부_지방재정365_복식부기재무현황(비용),행정안전부,2025-05-20,"통합공시,결산규모,복식부기재무현황(비용)결산재정성과평가,결산,재정성과,평가",https://www.data.go.kr/data/15058224/openapi.do,금융/경제,전국/기타
6863,XML 행정안전부_지방재정365_분야별 세출현황,행정안전부,2025-05-20,"일일공개,세출예산,분야별세출현황,집행,지출액",https://www.data.go.kr/data/15056650/openapi.do,금융/경제,전국/기타
6864,XML 행정안전부_지방재정365_사회복지비비율,행정안전부,2025-05-20,"통합공시,민간지원경비,사회복지비비율,결산,복지민간지원",https://www.data.go.kr/data/15056796/openapi.do,금융/경제,전국/기타
6865,XML 행정안전부_지방재정365_사회복지비중,행정안전부,2025-05-20,"통합재정개요,재정지표,사회복지비중,예산,사회복지분야예산",https://www.data.go.kr/data/15056665/openapi.do,금융/경제,전국/기타
6866,XML 행정안전부_지방재정365_상근인력 관련경비,행정안전부,2025-05-20,"통합재정개요,주요경비,상근인력,예산,예산편성",https://www.data.go.kr/data/15057081/openapi.do,금융/경제,전국/기타
6867,XML 행정안전부_지방재정365_성질별 단체별 세입결산,행정안전부,2025-05-20,"지방재정연감,세입결산,성질별,결산,결산현황",https://www.data.go.kr/data/15058069/openapi.do,금융/경제,전국/기타
6868,XML 행정안전부_지방재정365_성질별 단체별 세출결산,행정안전부,2025-05-20,"지방재정연감,세출결산,성질별,단체별,결산,결산현황",https://www.data.go.kr/data/15057187/openapi.do,금융/경제,전국/기타
6869,XML 행정안전부_지방재정365_세부사업별 세출현황,행정안전부,2025-05-20,"일일공개,세출예산,세부사업별세출현황,집행액,편성액",https://www.data.go.kr/data/15059434/openapi.do,금융/경제,전국/기타
6870,XML 행정안전부_지방재정365_세입결산,행정안전부,2025-05-20,"통합공시,결산규모,세입결산,결산,세입결산총계",https://www.data.go.kr/data/15059307/openapi.do,금융/경제,전국/기타
6871,XML 행정안전부_지방재정365_세입예산,행정안전부,2025-05-20,"통합공시,예산규모,세입예산,예산,세입총계",https://www.data.go.kr/data/15059413/openapi.do,금융/경제,전국/기타
6872,XML 행정안전부_지방재정365_세입현황,행정안전부,2025-05-20,"일일공개,세입예산,세입현황,일일세입,금고수입액",https://www.data.go.kr/data/15059265/openapi.do,금융/경제,전국/기타
